City,Area,Pincode,District,State,
Faridkot,Bahona,142011,Moga,Punjab,
Faridkot,Baja Khana,151205,Faridkot,Punjab,
Faridkot,Bam,152032,Muktsar,Punjab,
Faridkot,Bambhia Bhai Ka,151208,Faridkot,Punjab,
Faridkot,Baude,142039,Moga,Punjab,
Faridkot,Bhagwanpura,152107,Muktsar,Punjab,
Faridkot,Bhaika Khera,152115,Muktsar,Punjab,
Faridkot,Bhaliana,152101,Muktsar,Punjab,
Faridkot,Bhullar,152031,Muktsar,Punjab,
Faridkot,Bihle Wala,151212,Faridkot,Punjab,
Faridkot,Bishnandi,151202,Faridkot,Punjab,
Faridkot,Bring Khera,151211,Muktsar,Punjab,
Faridkot,Budh Singh Wala,142002,Moga,Punjab,
Faridkot,Bukan Wala,142048,Moga,Punjab,
Faridkot,Butter,142040,Moga,Punjab,
Faridkot,Chugawan,142054,Moga,Punjab,
Faridkot,Dhaipai,151204,Faridkot,Punjab,
Faridkot,Dhalleke,142003,Moga,Punjab,
Faridkot,Dhimanwali,151209,Faridkot,Punjab,
Faridkot,Dhurkot Ransih,142055,Moga,Punjab,
Faridkot,Didarewala,142046,Moga,Punjab,
Faridkot,Faridkot,151203,Faridkot,Punjab,
Faridkot,Ganji Gulab Singh,142057,Moga,Punjab,
Faridkot,Gholia Kalan,142056,Moga,Punjab,
Faridkot,GTR MOGA,142001,Moga,Punjab,
Faridkot,Guru Teg Bahadur Garh,142049,Moga,Punjab,
Faridkot,Kishan Garh,142045,Moga,Punjab,
Ferozpur,Abohar Mandi,152116,Fazilka,Punjab,
Ferozpur,Ahmad Dhandi,152022,Firozpur,Punjab,
Ferozpur,Aminwala,142042,Moga,Punjab,
Ferozpur,Amir Khas,152024,Firozpur,Punjab,
Ferozpur,Arif Ke,152021,Firozpur,Punjab,
Ferozpur,Arniwala Sheikh Subhan,152124,Fazilka,Punjab,
Ferozpur,Awan,152028,Firozpur,Punjab,
Ferozpur,Azamwala,152121,Fazilka,Punjab,
Ferozpur,Bahadur Khera,152117,Fazilka,Punjab,
Ferozpur,Bakainwala,152128,Fazilka,Punjab,
Ferozpur,Bare Ke,152002,Firozpur,Punjab,
Ferozpur,Bazidpur Bhooma,152118,Fazilka,Punjab,
Ferozpur,Bazidpur,152004,Firozpur,Punjab,
Ferozpur,Bazidpur Kattianwali,152122,Fazilka,Punjab,
Ferozpur,Behak,152020,Fazilka,Punjab,
Ferozpur,Behak Gujjaran,142044,Firozpur,Punjab,
Ferozpur,Bhangali Kalan,142052,Firozpur,Punjab,
Ferozpur,Bhangar Khera,152132,Fazilka,Punjab,
Ferozpur,Bharana,152005,Firozpur,Punjab,
Ferozpur,Bhinder Firozpur,142041,Firozpur,Punjab,
Ferozpur,Canal Colony Ferozepur,152003,Firozpur,Punjab,
Ferozpur,Cantt Railway Station Ferozepu,152001,Firozpur,Punjab,
Ferozpur,Chak Badhoke,152033,Fazilka,Punjab,
Ferozpur,Chak Banwala,152123,Fazilka,Punjab,
Ferozpur,Chak Kannian Kalan,142058,Moga,Punjab,
Ferozpur,Chhanga Khurd,152023,Firozpur,Punjab,
Ferozpur,Chuchak Wind,142047,Firozpur,Punjab,
Ferozpur,Datewala,142043,Moga,Punjab,
Ferozpur,Dhanna Shahid,142050,Firozpur,Punjab,
Ferozpur,Gill,142060,Firozpur,Punjab,
Gurdaspur,Abrol Nagar Pathankot,145001,Pathankot,Punjab,
Gurdaspur,Akarpura,143511,Gurdaspur,Punjab,
Gurdaspur,Aliwal,143507,Gurdaspur,Punjab,
Gurdaspur,Alma,143517,Gurdaspur,Punjab,
Gurdaspur,Aulakh Kalan,143527,Gurdaspur,Punjab,
Gurdaspur,Awankha,143531,Gurdaspur,Punjab,
Gurdaspur,Babehali,143530,Gurdaspur,Punjab,
Gurdaspur,Babri,143529,Gurdaspur,Punjab,
Gurdaspur,Babri Jiwan Wal,143520,Gurdaspur,Punjab,
Gurdaspur,Baknaur,143534,Pathankot,Punjab,
Gurdaspur,Ballarwal,143515,Gurdaspur,Punjab,
Gurdaspur,Bamial,145027,Pathankot,Punjab,
Gurdaspur,Barila Kalan,143512,Gurdaspur,Punjab,
Gurdaspur,Batala City,143505,Gurdaspur,Punjab,
Gurdaspur,Batala Sugar Mills,143506,Gurdaspur,Punjab,
Gurdaspur,Behrampur,143532,Gurdaspur,Punjab,
Gurdaspur,Bhabber,145023,Pathankot,Punjab,
Gurdaspur,Bhagthana Tulian,143604,Gurdaspur,Punjab,
Gurdaspur,Bhanguri,145022,Pathankot,Punjab,
Gurdaspur,Bharial,143525,Pathankot,Punjab,
Gurdaspur,Bharoli,145025,Pathankot,Punjab,
Gurdaspur,Bhole Ke,143513,Gurdaspur,Punjab,
Gurdaspur,Bhoman,143514,Gurdaspur,Punjab,
Gurdaspur,Bianpure,143533,Pathankot,Punjab,
Gurdaspur,Chak Sharif,143528,Gurdaspur,Punjab,
Gurdaspur,Datial,145026,Pathankot,Punjab,
Gurdaspur,Dehriwal,143518,Gurdaspur,Punjab,
Gurdaspur,Dhandal,143516,Gurdaspur,Punjab,
Gurdaspur,Dhariwal,143519,Gurdaspur,Punjab,
Gurdaspur,Dharowali,143605,Gurdaspur,Punjab,
Gurdaspur,Dorangla,143526,Gurdaspur,Punjab,
Gurdaspur,Fatehgarh Churian,143602,Gurdaspur,Punjab,
Gurdaspur,Ghiala,145101,Pathankot,Punjab,
Gurdaspur,Gurdaspur,143521,Gurdaspur,Punjab,
Gurdaspur,Kot,145029,Pathankot,Punjab,
Gurdaspur,Madhopur Gurdaspur,145024,Pathankot,Punjab,
Hoshiarpur,Abdulapur,144214,Hoshiarpur,Punjab,
Hoshiarpur,Adamwal,146024,Hoshiarpur,Punjab,
Hoshiarpur,Aduana,144521,Hoshiarpur,Punjab,
Hoshiarpur,Ahrana Klaln,146112,Hoshiarpur,Punjab,
Hoshiarpur,Aiman Jattan,144520,Hoshiarpur,Punjab,
Hoshiarpur,Ajnoha,144404,Hoshiarpur,Punjab,
Hoshiarpur,Ajram,146111,Hoshiarpur,Punjab,
Hoshiarpur,Alampur,144202,Hoshiarpur,Punjab,
Hoshiarpur,Ambala Jattan,144207,Hoshiarpur,Punjab,
Hoshiarpur,Amroh,144224,Hoshiarpur,Punjab,
Hoshiarpur,Bachhauri,144526,Hoshiarpur,Punjab,
Hoshiarpur,Bachhohi,146102,Hoshiarpur,Punjab,
Hoshiarpur,Baddon,144406,Hoshiarpur,Punjab,
Hoshiarpur,Badesron,144528,Hoshiarpur,Punjab,
Hoshiarpur,Badla,144223,Hoshiarpur,Punjab,
Hoshiarpur,Badla Mahi,144105,Hoshiarpur,Punjab,
Hoshiarpur,Baghpur,144208,Hoshiarpur,Punjab,
Hoshiarpur,Bagowal,144522,Hoshiarpur,Punjab,
Hoshiarpur,Bahadurpur Chowk,146001,Hoshiarpur,Punjab,
Hoshiarpur,Bahera,144206,Hoshiarpur,Punjab,
Hoshiarpur,Bahowal,146105,Hoshiarpur,Punjab,
Hoshiarpur,Baich,144204,Hoshiarpur,Punjab,
Hoshiarpur,Bajrawar,146104,Hoshiarpur,Punjab,
Hoshiarpur,Bajwara,146023,Hoshiarpur,Punjab,
Hoshiarpur,Barian  Kalan,146101,Hoshiarpur,Punjab,
Hoshiarpur,Bariowal,144306,Hoshiarpur,Punjab,
Hoshiarpur,Basiala,144527,Hoshiarpur,Punjab,
Hoshiarpur,Bassi Gulam Hussain,146021,Hoshiarpur,Punjab,
Hoshiarpur,Begumpur,144524,Hoshiarpur,Punjab,
Hoshiarpur,Begumpur Jandiala,146115,Hoshiarpur,Punjab,
Hoshiarpur,Behbalpur,144519,Hoshiarpur,Punjab,
Hoshiarpur,Berchha,144305,Hoshiarpur,Punjab,
Hoshiarpur,Bhagowal,146113,Hoshiarpur,Punjab,
Hoshiarpur,Bhagran,144221,Hoshiarpur,Punjab,
Hoshiarpur,Bham,146103,Hoshiarpur,Punjab,
Hoshiarpur,Bhanowal,144213,Hoshiarpur,Punjab,
Hoshiarpur,Bharowal,144529,Hoshiarpur,Punjab,
Hoshiarpur,Bhawanipur,144523,Hoshiarpur,Punjab,
Hoshiarpur,Bhunga,144210,Hoshiarpur,Punjab,
Hoshiarpur,Budhipind,144212,Hoshiarpur,Punjab,
Hoshiarpur,Chak Sadu,146110,Hoshiarpur,Punjab,
Hoshiarpur,Chak Singha,144532,Hoshiarpur,Punjab,
Hoshiarpur,Chandiani Khurd,144525,Hoshiarpur,Punjab,
Hoshiarpur,Chowki Patiari,144209,Hoshiarpur,Punjab,
Hoshiarpur,Dagana Kalan,146022,Hoshiarpur,Punjab,
Hoshiarpur,Dasuya,144205,Hoshiarpur,Punjab,
Hoshiarpur,Datarpur,144222,Hoshiarpur,Punjab,
Hoshiarpur,Fateh Pur Kothi,144530,Hoshiarpur,Punjab,
Hoshiarpur,Gandhowal,146109,Hoshiarpur,Punjab,
Hoshiarpur,Ganeshpur Bharta,146106,Hoshiarpur,Punjab,
Hoshiarpur,Ghorewaha,146116,Hoshiarpur,Punjab,
Hoshiarpur,Hakumatpur,146107,Hoshiarpur,Punjab,
Hoshiarpur,Hoshiarpur Kalota,144211,Hoshiarpur,Punjab,
Hoshiarpur,Khanpur,146114,Hoshiarpur,Punjab,
Hoshiarpur,Kharar Achharwal,146108,Hoshiarpur,Punjab,
Hoshiarpur,Kitna,144531,Hoshiarpur,Punjab,
Hoshiarpur,Rajwal,144216,Hoshiarpur,Punjab,
Jalandhar,Adampur AD,144103,Jalandhar,Punjab,
Jalandhar,Adampur Doaba,144102,Jalandhar,Punjab,
Jalandhar,Adda Kathar,144106,Jalandhar,Punjab,
Jalandhar,Alawalpur Jalandhar,144301,Jalandhar,Punjab,
Jalandhar,Allachaur,144514,Nawanshahr,Punjab,
Jalandhar,Amargarh,144513,Nawanshahr,Punjab,
Jalandhar,Apra,144416,Jalandhar,Punjab,
Jalandhar,Athola,144002,Jalandhar,Punjab,
Jalandhar,Atti,144418,Nawanshahr,Punjab,
Jalandhar,Aur,144417,Jalandhar,Punjab,
Jalandhar,Baharowal,144505,Nawanshahr,Punjab,
Jalandhar,Bains,144508,Nawanshahr,Punjab,
Jalandhar,Bairsian,144517,Nawanshahr,Punjab,
Jalandhar,Bal,144004,Jalandhar,Punjab,
Jalandhar,Basti Bawa Khel,144021,Jalandhar,Punjab,
Jalandhar,Bazaar Nauhrian,144008,Jalandhar,Punjab,
Jalandhar,Bazar Shahidan,144001,Jalandhar,Punjab,
Jalandhar,Bazidpur,144518,Nawanshahr,Punjab,
Jalandhar,Beas Pind,144302,Jalandhar,Punjab,
Jalandhar,Behram Sarista,144201,Jalandhar,Punjab,
Jalandhar,Behram,144504,Jalandhar,Punjab,
Jalandhar,Bhagaura,144516,Nawanshahr,Punjab,
Jalandhar,Bhakhlaur,144422,Jalandhar,Punjab,
Jalandhar,Bhargav Camp,144003,Jalandhar,Punjab,
Jalandhar,Bharoli,144503,Nawanshahr,Punjab,
Jalandhar,Bharsingpura,144419,Jalandhar,Punjab,
Jalandhar,Bhaura,144506,Nawanshahr,Punjab,
Jalandhar,Bhin,144512,Nawanshahr,Punjab,
Jalandhar,Bhojowal,144101,Jalandhar,Punjab,
Jalandhar,Birbansian,144409,Jalandhar,Punjab,
Jalandhar,Bohara,144421,Nawanshahr,Punjab,
Jalandhar,BSF Campus,144006,Jalandhar,Punjab,
Jalandhar,Budhiana,144025,Jalandhar,Punjab,
Jalandhar,Chahal Kalan,144507,Nawanshahr,Punjab,
Jalandhar,Chhokran,144029,Jalandhar,Punjab,
Jalandhar,Chitti,144028,Jalandhar,Punjab,
Jalandhar,Chogitti,144009,Jalandhar,Punjab,
Jalandhar,Dakoha,144023,Jalandhar,Punjab,
Jalandhar,Daroli Kalan,144104,Jalandhar,Punjab,
Jalandhar,Dhandwar,144502,Jalandhar,Punjab,
Jalandhar,Dhangerpur,144515,Nawanshahr,Punjab,
Jalandhar,Dhanowali,144010,Jalandhar,Punjab,
Jalandhar,Dhina,144022,Jalandhar,Punjab,
Jalandhar,Dosanjh Khurd,144511,Jalandhar,Punjab,
Jalandhar,Ganna Pind,144410,Jalandhar,Punjab,
Jalandhar,Gobindpur,144510,Nawanshahr,Punjab,
Jalandhar,Jalandhar Cantt,144005,Jalandhar,Punjab,
Jalandhar,Jallowal,144303,Jalandhar,Punjab,
Jalandhar,Jamsher,144020,Jalandhar,Punjab,
Jalandhar,Jasso Mazara,144501,Nawanshahr,Punjab,
Jalandhar,Kalra,144030,Jalandhar,Punjab,
Jalandhar,Kalyanpur,144026,Jalandhar,Punjab,
Jalandhar,Khankhana,144509,Jalandhar,Punjab,
Jalandhar,Khusropur,144024,Jalandhar,Punjab,
Jalandhar,Ladhewali,144007,Jalandhar,Punjab,
Jalandhar,Lassara,144415,Jalandhar,Punjab,
Jalandhar,REC Jalandhar,144011,Jalandhar,Punjab,
Jalandhar,Suranussi,144027,Jalandhar,Punjab,
Kapurthala,Adarman,144041,Jalandhar,Punjab,
Kapurthala,Adhi,144623,Kapurthala,Punjab,
Kapurthala,Ahmedpur,144603,Kapurthala,Punjab,
Kapurthala,Akbarpur,144621,Kapurthala,Punjab,
Kapurthala,Alampur Bhakha,144622,Kapurthala,Punjab,
Kapurthala,Athouli,144402,Kapurthala,Punjab,
Kapurthala,Bagga,144703,Jalandhar,Punjab,
Kapurthala,Bahamanian,144702,Jalandhar,Punjab,
Kapurthala,Banga Road Phagwara,144401,Kapurthala,Punjab,
Kapurthala,Bara Jodh Singh,144629,Jalandhar,Punjab,
Kapurthala,Bara Sidhpur,144040,Jalandhar,Punjab,
Kapurthala,Barn,144403,Jalandhar,Punjab,
Kapurthala,Bath Kalan,144044,Jalandhar,Punjab,
Kapurthala,Bhabiana,144407,Jalandhar,Punjab,
Kapurthala,Bhagana,144405,Jalandhar,Punjab,
Kapurthala,Bhallowal,144039,Jalandhar,Punjab,
Kapurthala,Bhandal Bet,144804,Kapurthala,Punjab,
Kapurthala,Bhangala,144033,Jalandhar,Punjab,
Kapurthala,Bhanolanga,144620,Kapurthala,Punjab,
Kapurthala,Bhardwajian,144034,Jalandhar,Punjab,
Kapurthala,Bhawanipur,144606,Kapurthala,Punjab,
Kapurthala,Bilga,144036,Jalandhar,Punjab,
Kapurthala,Birk,144632,Kapurthala,Punjab,
Kapurthala,Birpind,144043,Jalandhar,Punjab,
Kapurthala,Bopa Rai Kalan Jalandhar,144630,Jalandhar,Punjab,
Kapurthala,Burewal,144628,Kapurthala,Punjab,
Kapurthala,Chak Chela,144701,Kapurthala,Punjab,
Kapurthala,Chak Kalan,144042,Jalandhar,Punjab,
Kapurthala,Chakoki,144624,Kapurthala,Punjab,
Kapurthala,Chiheru,144411,Kapurthala,Punjab,
Kapurthala,CRPF Campus Sarai Khas,144805,Jalandhar,Punjab,
Kapurthala,Daduwal,144032,Jalandhar,Punjab,
Kapurthala,Dalla,144626,Kapurthala,Punjab,
Kapurthala,Dhanipind,144633,Jalandhar,Punjab,
Kapurthala,DHESIAN KAHNA,144311,Jalandhar,Punjab,
Kapurthala,Dialpur,144803,Jalandhar,Punjab,
Kapurthala,Ibrahimwal,144819,Kapurthala,Punjab,
Kapurthala,Jagatjit Nagar,144802,Kapurthala,Punjab,
Kapurthala,Kala Khera,144801,Jalandhar,Punjab,
Kapurthala,Kang Arryan,144035,Jalandhar,Punjab,
Kapurthala,Kanjli Road Kapurthala,144601,Kapurthala,Punjab,
Kapurthala,Khusropur,144806,Jalandhar,Punjab,
Kapurthala,Kular,144625,Kapurthala,Punjab,
Kapurthala,Miani Bhagopurian,144631,Kapurthala,Punjab,
Kapurthala,Nagra,144037,Jalandhar,Punjab,
Kapurthala,PANCHHAT,144408,Jalandhar,Punjab,
Kapurthala,RAIL COACH FACTORY KAPURTHALA,144602,Kapurthala,Punjab,
Kapurthala,RURKA KALAN,144031,Jalandhar,Punjab,
Alwar,A.G.Dadhiya,301401,Alwar,Rajasthan,
Alwar,Adoli,301035,Alwar,Rajasthan,
Alwar,Agar,301027,Alwar,Rajasthan,
Alwar,Ajabpura,301024,Alwar,Rajasthan,
Alwar,Akbarpur,301001,Alwar,Rajasthan,
Alwar,Aklimpur,301703,Alwar,Rajasthan,
Alwar,ALAMDIKA,301405,Alwar,Rajasthan,
Alwar,Alanpur,301412,Alwar,Rajasthan,
Alwar,Alaora,301026,Alwar,Rajasthan,
Alwar,Anantpura,301713,Alwar,Rajasthan,
Alwar,Arwa,321605,Alwar,Rajasthan,
Alwar,Bagheri kala,301403,Alwar,Rajasthan,
Alwar,Baghora,301411,Alwar,Rajasthan,
Alwar,Bahadurpur,301028,Alwar,Rajasthan,
Alwar,Bahala,301030,Alwar,Rajasthan,
Alwar,Bahali,301414,Alwar,Rajasthan,
Alwar,Bahroj,301404,Alwar,Rajasthan,
Alwar,Bahror,301701,Alwar,Rajasthan,
Alwar,Bahror Jat,301714,Alwar,Rajasthan,
Alwar,Balata,301406,Alwar,Rajasthan,
Alwar,Baldeogarh,301410,Alwar,Rajasthan,
Alwar,Ballupura,301408,Alwar,Rajasthan,
Alwar,Balluwas,301407,Alwar,Rajasthan,
Alwar,Bansur,301402,Alwar,Rajasthan,
Alwar,Barkokhurd,301413,Alwar,Rajasthan,
Alwar,Barodakan,321607,Alwar,Rajasthan,
Alwar,Barodameo,301021,Alwar,Rajasthan,
Alwar,Barrod,301020,Alwar,Rajasthan,
Alwar,Basai,301709,Alwar,Rajasthan,
Alwar,Bedar,321633,Alwar,Rajasthan,
Alwar,Beejwa,301025,Alwar,Rajasthan,
Alwar,Beelaheri,301702,Alwar,Rajasthan,
Alwar,Bhajera,301409,Alwar,Rajasthan,
Alwar,Bhandrol,301022,Alwar,Rajasthan,
Alwar,Bhiwari Ind. Area. Alwar,301019,Alwar,Rajasthan,
Alwar,Bhonker,301707,Alwar,Rajasthan,
Alwar,Bhungra Ahir,301427,Alwar,Rajasthan,
Alwar,Bighota,301415,Alwar,Rajasthan,
Alwar,Chandoli,301023,Alwar,Rajasthan,
Alwar,Chaubara,301706,Alwar,Rajasthan,
Alwar,Dabarwas,301704,Alwar,Rajasthan,
Alwar,Dantia,321606,Alwar,Rajasthan,
Alwar,Dongri,301604,Alwar,Rajasthan,
Alwar,Gheelot,301705,Alwar,Rajasthan,
Alwar,Khazuri Bass,301018,Alwar,Rajasthan,
Alwar,Kutina,301708,Alwar,Rajasthan,
Alwar,MOTIDOONGRI,301002,Alwar,Rajasthan,
Alwar,Rampur (Alwar),301416,Alwar,Rajasthan,
Bharatpur,Abhorra,321202,Bharatpur,Rajasthan,
Bharatpur,Aghapur,321001,Bharatpur,Rajasthan,
Bharatpur,Ajan,321025,Bharatpur,Rajasthan,
Bharatpur,Ajau,321303,Bharatpur,Rajasthan,
Bharatpur,Akata,321022,Bharatpur,Rajasthan,
Bharatpur,Akhaigarh,321614,Bharatpur,Rajasthan,
Bharatpur,Alamshah,321024,Bharatpur,Rajasthan,
Bharatpur,Alipur,321615,Bharatpur,Rajasthan,
Bharatpur,Anchera,321602,Bharatpur,Rajasthan,
Bharatpur,Andhiyari,321302,Bharatpur,Rajasthan,
Bharatpur,Astawan,321201,Bharatpur,Rajasthan,
Bharatpur,Atari,321028,Bharatpur,Rajasthan,
Bharatpur,Au,321203,Bharatpur,Rajasthan,
Bharatpur,Baben,321026,Bharatpur,Rajasthan,
Bharatpur,Bachhren,321407,Bharatpur,Rajasthan,
Bharatpur,Badipur,321023,Bharatpur,Rajasthan,
Bharatpur,Ballabhgarh,321409,Bharatpur,Rajasthan,
Bharatpur,Bansi,321301,Bharatpur,Rajasthan,
Bharatpur,Barakhur,321021,Bharatpur,Rajasthan,
Bharatpur,Baroli,321406,Bharatpur,Rajasthan,
Bharatpur,Bedham,321206,Bharatpur,Rajasthan,
Bharatpur,Bhatpura,321205,Bharatpur,Rajasthan,
Bharatpur,Bhonri,321204,Bharatpur,Rajasthan,
Bharatpur,Bhutoli,321642,Bharatpur,Rajasthan,
Bharatpur,Halena,321601,Bharatpur,Rajasthan,
Dholpur,Adda,321411,Bharatpur,Rajasthan,
Dholpur,Afjalpur,328041,Dholpur,Rajasthan,
Dholpur,Aligarh,328021,Dholpur,Rajasthan,
Dholpur,Ambarpur,328025,Dholpur,Rajasthan,
Dholpur,Angai,328031,Dholpur,Rajasthan,
Dholpur,Atarsuma,328022,Dholpur,Rajasthan,
Dholpur,Bagcholi Khar,328024,Dholpur,Rajasthan,
Dholpur,Bajhera Kalan,321408,Bharatpur,Rajasthan,
Dholpur,Band Baretha,321405,Bharatpur,Rajasthan,
Dholpur,Banshi Paharpur,321403,Bharatpur,Rajasthan,
Dholpur,Barehmori,328001,Dholpur,Rajasthan,
Dholpur,Baroda,321402,Bharatpur,Rajasthan,
Dholpur,Basai Kare,328029,Dholpur,Rajasthan,
Dholpur,Basai Nabab,328023,Dholpur,Rajasthan,
Dholpur,Basai Samanta,328030,Dholpur,Rajasthan,
Dholpur,Basainadang,328028,Dholpur,Rajasthan,
Dholpur,Bayana,321401,Bharatpur,Rajasthan,
Dholpur,Bijholi,328026,Dholpur,Rajasthan,
Dholpur,Boreilly,328027,Dholpur,Rajasthan,
Dholpur,Brahmbad,321410,Bharatpur,Rajasthan,
Dholpur,Chak Samri,321404,Bharatpur,Rajasthan,
Jaipur,Airport Sanganer,302029,Jaipur,Rajasthan,
Jaipur,Ajmer Road,302006,Jaipur,Rajasthan,
Jaipur,Akhepura,302013,Jaipur,Rajasthan,
Jaipur,Amba Bari,302039,Jaipur,Rajasthan,
Jaipur,Amer Clark Hotel,302018,Jaipur,Rajasthan,
Jaipur,Amer Road,302002,Jaipur,Rajasthan,
Jaipur,Amer,302028,Jaipur,Rajasthan,
Jaipur,Arjun Lal Sethi Nagar,302004,Jaipur,Rajasthan,
Jaipur,Bad Ke Balaji,302042,Jaipur,Rajasthan,
Jaipur,Bani Park,302016,Jaipur,Rajasthan,
Jaipur,Barkat Nagar,302015,Jaipur,Rajasthan,
Jaipur,Bhankrota,302026,Jaipur,Rajasthan,
Jaipur,Bilwa,302022,Jaipur,Rajasthan,
Jaipur,Bindayaka.,302041,Jaipur,Rajasthan,
Jaipur,C.P.M.G,302001,Jaipur,Rajasthan,
Jaipur,Crpf Campus  Lalwas,302027,Jaipur,Rajasthan,
Jaipur,Haldiyon Ka Rasta,302003,Jaipur,Rajasthan,
Jaipur,Hathoj,302012,Jaipur,Rajasthan,
Jaipur,Heerapura,302021,Jaipur,Rajasthan,
Jaipur,High Court (Jaipur),302005,Jaipur,Rajasthan,
Jaipur,Jagatpura,302017,Jaipur,Rajasthan,
Jaipur,Jaisinghpura Khore,302036,Jaipur,Rajasthan,
Jaipur,Jamdoli,302031,Jaipur,Rajasthan,
Jaipur,Kookas,302038,Jaipur,Rajasthan,
Jaipur,Mahindra World City (Jaipur),302037,Jaipur,Rajasthan,
Jaipur,Mansarovar,302020,Jaipur,Rajasthan,
Jaipur,Muhana,302043,Jaipur,Rajasthan,
Jaipur,Nangal Jaisabohara,302040,Jaipur,Rajasthan,
Jaipur,Panchyawala,302034,Jaipur,Rajasthan,
Jaipur,Pratap Nagar Housingard,302033,Jaipur,Rajasthan,
Jaipur,Shyam Nagar (Jaipur),302019,Jaipur,Rajasthan,
Jaipur Moffusil,A C Jobner,303329,Jaipur,Rajasthan,
Jaipur Moffusil,Abhaneri,303326,Dausa,Rajasthan,
Jaipur Moffusil,Achalpura,303908,Jaipur,Rajasthan,
Jaipur Moffusil,Achalpura,303502,Dausa,Rajasthan,
Jaipur Moffusil,Achrol,303002,Jaipur,Rajasthan,
Jaipur Moffusil,Ajairajpura,303007,Jaipur,Rajasthan,
Jaipur Moffusil,Akoda,303338,Jaipur,Rajasthan,
Jaipur Moffusil,Akodiya,303901,Jaipur,Rajasthan,
Jaipur Moffusil,Aliapara,303315,Dausa,Rajasthan,
Jaipur Moffusil,Alisar,303801,Jaipur,Rajasthan,
Jaipur Moffusil,Alooda,303303,Dausa,Rajasthan,
Jaipur Moffusil,Amarpura,303804,Jaipur,Rajasthan,
Jaipur Moffusil,Amarsar,303601,Jaipur,Rajasthan,
Jaipur Moffusil,Amloda,303120,Jaipur,Rajasthan,
Jaipur Moffusil,Amrabad,303510,Dausa,Rajasthan,
Jaipur Moffusil,Ananantwada,303313,Dausa,Rajasthan,
Jaipur Moffusil,Anantpura,303302,Dausa,Rajasthan,
Jaipur Moffusil,Anantpura,303704,Jaipur,Rajasthan,
Jaipur Moffusil,Anantpura,303712,Jaipur,Rajasthan,
Jaipur Moffusil,Ancheri,303323,Dausa,Rajasthan,
Jaipur Moffusil,Andhi,303001,Jaipur,Rajasthan,
Jaipur Moffusil,Antela,303119,Jaipur,Rajasthan,
Jaipur Moffusil,Asalpur,303604,Jaipur,Rajasthan,
Jaipur Moffusil,Astikalan,303602,Jaipur,Rajasthan,
Jaipur Moffusil,Aund Meena,322240,Dausa,Rajasthan,
Jaipur Moffusil,Badapadampura,303903,Jaipur,Rajasthan,
Jaipur Moffusil,Badi Jori,303103,Jaipur,Rajasthan,
Jaipur Moffusil,Badoli,303325,Dausa,Rajasthan,
Jaipur Moffusil,Badwa,303305,Dausa,Rajasthan,
Jaipur Moffusil,Bagawas,303603,Jaipur,Rajasthan,
Jaipur Moffusil,Bagdi,303503,Dausa,Rajasthan,
Jaipur Moffusil,Bagwara,303805,Jaipur,Rajasthan,
Jaipur Moffusil,Balahedi,321608,Dausa,Rajasthan,
Jaipur Moffusil,Banar,303105,Jaipur,Rajasthan,
Jaipur Moffusil,Banawar,321609,Dausa,Rajasthan,
Jaipur Moffusil,Bandha Jamwaramgarh,303109,Jaipur,Rajasthan,
Jaipur Moffusil,Bane Ka Barkhera,303304,Dausa,Rajasthan,
Jaipur Moffusil,Bansa,303806,Jaipur,Rajasthan,
Jaipur Moffusil,Bapi,303507,Dausa,Rajasthan,
Jaipur Moffusil,Barkhera,321613,Dausa,Rajasthan,
Jaipur Moffusil,Barnagar,303106,Jaipur,Rajasthan,
Jaipur Moffusil,Bassi chak,303301,Jaipur,Rajasthan,
Jaipur Moffusil,Bassi Naga,303706,Jaipur,Rajasthan,
Jaipur Moffusil,Baswa Dausa,303327,Dausa,Rajasthan,
Jaipur Moffusil,Beelwadi,303102,Jaipur,Rajasthan,
Jaipur Moffusil,Behrawanda,303501,Dausa,Rajasthan,
Jaipur Moffusil,Bhadwa,303328,Jaipur,Rajasthan,
Jaipur Moffusil,Bhainslana,303107,Jaipur,Rajasthan,
Jaipur Moffusil,Bhalloji,303110,Jaipur,Rajasthan,
Jaipur Moffusil,Bhamod,303003,Jaipur,Rajasthan,
Jaipur Moffusil,Bhankrota,303006,Jaipur,Rajasthan,
Jaipur Moffusil,BHAPURA,303904,Jaipur,Rajasthan,
Jaipur Moffusil,Bhateri,303004,Dausa,Rajasthan,
Jaipur Moffusil,Bhato Ki Gali,303701,Jaipur,Rajasthan,
Jaipur Moffusil,Bhopawa,303807,Jaipur,Rajasthan,
Jaipur Moffusil,Bilanderpur,303803,Jaipur,Rajasthan,
Jaipur Moffusil,Binori,303504,Dausa,Rajasthan,
Jaipur Moffusil,Bishangarh,303104,Jaipur,Rajasthan,
Jaipur Moffusil,Bobas,303124,Jaipur,Rajasthan,
Jaipur Moffusil,Burthal,303012,Jaipur,Rajasthan,
Jaipur Moffusil,Chainpura,303348,Jaipur,Rajasthan,
Jaipur Moffusil,Chakwada,303005,Jaipur,Rajasthan,
Jaipur Moffusil,Chandera,303509,Dausa,Rajasthan,
Jaipur Moffusil,Chaturbhuj,303108,Jaipur,Rajasthan,
Jaipur Moffusil,Chharda,303505,Dausa,Rajasthan,
Jaipur Moffusil,Chomu,303702,Jaipur,Rajasthan,
Jaipur Moffusil,Dadiya,303905,Jaipur,Rajasthan,
